contract_id,client_id,product_type,financing_amount_tnd,debt_like_amount_tnd,total_assets_tnd,status
7505,4459,Ijara,71623,-500.0,,active
7506,1282,Murabaha,178342,,0.0,default
7507,2120,Murabaha,14893,-500.0,,default
7508,3724,Murabaha,117521,-500.0,0.0,default
7509,3836,Ijara,66326,-500.0,,default
7510,128,Murabaha,62818,,0.0,default
7511,4559,Murabaha,123057,-500.0,34289.0,active
7512,3223,Ijara,65140,,,closed
7513,1435,Mudaraba,25831,,,closed
7514,3411,Mudaraba,17459,,128384.0,closed
7515,1992,Murabaha,145021,-500.0,,closed
7516,2229,Ijara,9431,,109618.0,closed
7517,4260,Murabaha,194465,-500.0,,default
7518,3389,Ijara,49343,-500.0,0.0,active
7519,615,Mudaraba,38426,-500.0,,default
7520,1521,Mudaraba,196394,20835.0,,default
7521,1515,Murabaha,67119,-500.0,,default
7522,458,Ijara,50271,52436.0,0.0,closed
7523,3565,Mudaraba,136531,87485.0,0.0,closed
7524,1929,Mudaraba,117631,74491.0,,default
7525,3811,Ijara,32084,,0.0,closed
7526,3256,Mudaraba,104810,-500.0,0.0,closed
7527,1693,Ijara,187719,34897.0,,default
7528,4523,Murabaha,188318,-500.0,0.0,active
7529,954,Ijara,45649,,0.0,active
7530,2395,Mudaraba,35812,-500.0,,default
7531,3990,Murabaha,88565,-500.0,0.0,default
7532,2055,Murabaha,110166,-500.0,,default
7533,1663,Murabaha,75091,48279.0,288281.0,default
7534,3481,Murabaha,40426,91386.0,0.0,active
7535,3456,Murabaha,170819,,,closed
7536,2819,Murabaha,180105,,,closed
7537,1382,Murabaha,11687,,0.0,active
7538,1728,Ijara,7747,57996.0,,closed
7539,1279,Murabaha,116129,,404444.0,default
7540,3573,Murabaha,194208,,0.0,closed
7541,1526,Murabaha,165030,-500.0,212815.0,default
7542,257,Murabaha,140418,,221894.0,default
7543,3582,Ijara,189309,-500.0,183638.0,active
7544,1741,Ijara,69696,28181.0,0.0,closed
7545,3351,Ijara,99764,67653.0,0.0,default
7546,71,Ijara,72887,-500.0,20660.0,default
7547,4979,Mudaraba,134870,,,active
7548,3311,Ijara,193242,-500.0,0.0,closed
7549,236,Murabaha,49974,,0.0,closed
7550,2437,Murabaha,155987,,121942.0,closed
7551,600,Ijara,140778,,0.0,closed
7552,2485,Mudaraba,84366,,,closed
7553,113,Ijara,51377,-500.0,0.0,active
7554,4640,Ijara,6733,-500.0,0.0,default
7555,3068,Ijara,167377,-500.0,0.0,active
7556,2222,Murabaha,107325,65587.0,,closed
7557,4695,Ijara,12300,67194.0,0.0,default
7558,4550,Ijara,17059,62166.0,0.0,default
7559,2802,Mudaraba,126077,-500.0,,active
7560,3885,Ijara,23805,59426.0,382006.0,active
7561,1748,Murabaha,126642,,,closed
7562,1783,Mudaraba,49360,,0.0,active
7563,2143,Mudaraba,40767,-500.0,481610.0,active
7564,4102,Mudaraba,66865,12370.0,,closed
7565,889,Ijara,190439,-500.0,52112.0,closed
7566,1061,Mudaraba,73402,,0.0,default
7567,1964,Mudaraba,178300,51191.0,,active
7568,2911,Murabaha,79597,,,default
7569,244,Ijara,6128,,0.0,closed
7570,1778,Ijara,187534,92647.0,,default
7571,1824,Mudaraba,97831,41753.0,,closed
7572,449,Mudaraba,139740,67490.0,0.0,closed
7573,738,Mudaraba,150087,21420.0,188889.0,default
7574,1874,Murabaha,179590,,0.0,active
7575,3470,Murabaha,146197,-500.0,0.0,closed
7576,376,Murabaha,96616,,136276.0,closed
7577,3136,Murabaha,139126,-500.0,424341.0,default
7578,2425,Mudaraba,159512,85893.0,0.0,active
7579,3065,Murabaha,35495,-500.0,,default
7580,2932,Mudaraba,82273,-500.0,,default
7581,3264,Ijara,14544,,,default
7582,4099,Mudaraba,100137,-500.0,430965.0,active
7583,2896,Murabaha,10353,85442.0,,default
7584,1637,Murabaha,126120,-500.0,0.0,default
7585,1183,Ijara,142483,62526.0,432072.0,default
7586,2128,Murabaha,98014,,379856.0,active
7587,4088,Mudaraba,134347,38005.0,0.0,closed
7588,1634,Murabaha,193021,-500.0,8569.0,default
7589,1334,Mudaraba,54170,,,closed
7590,22,Murabaha,156304,-500.0,478318.0,closed
7591,2539,Murabaha,55016,,190307.0,closed
7592,2645,Ijara,153900,,0.0,closed
7593,3386,Mudaraba,134281,64099.0,147520.0,active
7594,1959,Ijara,1275,-500.0,0.0,default
7595,4059,Mudaraba,21529,-500.0,183759.0,default
7596,3377,Ijara,110020,,0.0,default
7597,1940,Murabaha,160662,,,default
7598,959,Ijara,171470,,171403.0,closed
7599,4131,Mudaraba,189431,-500.0,371535.0,active
7600,1613,Mudaraba,75550,-500.0,0.0,closed
7601,739,Murabaha,155818,,114562.0,active
7602,3843,Murabaha,59141,-500.0,,closed
7603,1777,Mudaraba,39284,-500.0,0.0,active
7604,4553,Mudaraba,19663,,489725.0,default
7605,154,Murabaha,196078,,,closed
7606,699,Mudaraba,74101,,,active
7607,11,Mudaraba,11135,,0.0,default
7608,4409,Murabaha,154030,,0.0,active
7609,495,Mudaraba,114262,-500.0,,default
7610,2136,Ijara,71599,,0.0,closed
7611,206,Murabaha,45391,-500.0,452946.0,active
7612,1660,Murabaha,106852,-500.0,,default
7613,3988,Murabaha,17641,,0.0,active
7614,1922,Ijara,65152,,,active
7615,3013,Ijara,186448,21001.0,346745.0,active
7616,887,Mudaraba,110950,89201.0,94156.0,active
7617,1704,Mudaraba,58554,-500.0,,active
7618,1702,Mudaraba,5214,90597.0,,active
7619,4607,Ijara,174098,97673.0,0.0,active
7620,1815,Ijara,180988,,0.0,closed
7621,3371,Mudaraba,46275,4963.0,52197.0,default
7622,2572,Murabaha,97974,,0.0,closed
7623,256,Mudaraba,101866,,,active
7624,2648,Ijara,72270,-500.0,,default
7625,3831,Murabaha,65303,29501.0,0.0,default
7626,4469,Ijara,25432,,427659.0,active
7627,4654,Murabaha,176989,34000.0,0.0,active
7628,1538,Ijara,115650,,,default
7629,4089,Murabaha,26194,65519.0,0.0,default
7630,2844,Mudaraba,103605,45638.0,456256.0,closed
7631,4303,Mudaraba,159083,,,default
7632,4088,Ijara,67393,,384224.0,active
7633,4282,Ijara,148475,54609.0,,default
7634,3133,Mudaraba,61901,-500.0,0.0,active
7635,2132,Murabaha,125309,-500.0,,default
7636,1562,Ijara,19561,-500.0,,closed
7637,3742,Mudaraba,7646,97439.0,0.0,default
7638,1436,Ijara,179650,,347033.0,closed
7639,907,Mudaraba,164969,-500.0,,closed
7640,3381,Ijara,121294,,256065.0,default
7641,706,Murabaha,100006,,249816.0,closed
7642,4131,Murabaha,54994,,84904.0,active
7643,2555,Murabaha,161389,-500.0,0.0,closed
7644,484,Murabaha,82242,-500.0,0.0,closed
7645,1013,Mudaraba,141226,,224673.0,default
7646,1830,Ijara,13034,,399031.0,active
7647,3671,Murabaha,40735,-500.0,,default
7648,2792,Ijara,106212,29496.0,0.0,closed
7649,4302,Mudaraba,196252,7852.0,,active
7650,893,Murabaha,180434,10364.0,163811.0,active
7651,3958,Mudaraba,39304,-500.0,0.0,closed
7652,1817,Ijara,181990,49724.0,174160.0,default
7653,2332,Murabaha,125990,-500.0,482947.0,default
7654,3554,Mudaraba,120724,-500.0,0.0,default
7655,193,Ijara,178208,91689.0,,closed
7656,4961,Ijara,143351,,0.0,closed
7657,3865,Murabaha,22281,-500.0,64672.0,active
7658,1675,Murabaha,170630,,303613.0,closed
7659,3066,Ijara,110642,,,default
7660,1444,Ijara,144289,,0.0,default
7661,4819,Ijara,179674,-500.0,420510.0,default
7662,1702,Murabaha,80532,-500.0,,active
7663,4686,Ijara,169483,-500.0,18746.0,default
7664,660,Mudaraba,22999,,378269.0,active
7665,330,Murabaha,7777,-500.0,,closed
7666,874,Murabaha,4866,,0.0,closed
7667,1585,Mudaraba,3940,,492814.0,default
7668,1502,Murabaha,18129,35380.0,0.0,default
7669,1595,Mudaraba,128660,,0.0,default
7670,465,Ijara,118131,-500.0,421163.0,closed
7671,2352,Murabaha,191223,-500.0,,active
7672,4245,Mudaraba,8773,,0.0,closed
7673,4819,Murabaha,52942,,493860.0,default
7674,1104,Mudaraba,83663,18794.0,0.0,closed
7675,442,Murabaha,2833,33653.0,0.0,default
7676,4356,Ijara,194808,,0.0,closed
7677,151,Ijara,122625,,0.0,active
7678,950,Ijara,85412,-500.0,0.0,active
7679,538,Murabaha,123851,49920.0,0.0,active
7680,2121,Ijara,39321,-500.0,0.0,default
7681,4707,Mudaraba,91302,5993.0,0.0,default
7682,4102,Mudaraba,2104,35580.0,,active
7683,801,Ijara,115301,53696.0,0.0,closed
7684,1984,Ijara,5140,83472.0,335403.0,active
7685,2022,Ijara,190846,,267747.0,closed
7686,326,Mudaraba,23346,-500.0,,active
7687,3639,Ijara,91702,-500.0,333530.0,closed
7688,2995,Ijara,95535,59009.0,0.0,closed
7689,1257,Murabaha,150000,,23199.0,closed
7690,3316,Ijara,67986,97989.0,,active
7691,173,Mudaraba,131171,92154.0,,closed
7692,2176,Mudaraba,82470,,306245.0,closed
7693,1692,Ijara,17674,44891.0,0.0,active
7694,1988,Ijara,88558,-500.0,0.0,closed
7695,3143,Ijara,183362,,,active
7696,3820,Ijara,123647,,,default
7697,1396,Ijara,184492,-500.0,,closed
7698,1570,Mudaraba,50967,83825.0,,active
7699,4898,Mudaraba,135276,-500.0,0.0,closed
7700,3414,Mudaraba,19868,88143.0,229647.0,active
7701,3010,Ijara,29478,,297172.0,closed
7702,3870,Ijara,118527,52226.0,0.0,closed
7703,2017,Mudaraba,37146,,263466.0,default
7704,1051,Murabaha,95816,,199679.0,active
7705,2439,Murabaha,81224,14350.0,,default
7706,519,Murabaha,121758,-500.0,0.0,active
7707,4186,Murabaha,119163,,,closed
7708,3659,Murabaha,128771,-500.0,,default
7709,4799,Mudaraba,70509,-500.0,,closed
7710,4058,Murabaha,194616,,0.0,default
7711,3233,Ijara,97430,-500.0,209151.0,default
7712,1197,Ijara,150741,,0.0,closed
7713,4725,Ijara,18924,,,active
7714,2020,Ijara,173645,,,active
7715,4417,Murabaha,54386,,0.0,closed
7716,2380,Murabaha,79395,-500.0,240055.0,active
7717,4904,Murabaha,26562,79738.0,30848.0,closed
7718,3930,Murabaha,49548,-500.0,,closed
7719,3159,Ijara,196628,,0.0,default
7720,3839,Murabaha,116513,-500.0,482910.0,active
7721,491,Murabaha,11051,43299.0,,closed
7722,1492,Murabaha,108443,-500.0,161276.0,default
7723,4482,Ijara,47662,21131.0,180786.0,default
7724,1093,Mudaraba,80021,10683.0,,active
7725,536,Ijara,116288,,199784.0,active
7726,4941,Ijara,57660,42822.0,,closed
7727,443,Murabaha,49417,-500.0,,active
7728,1869,Mudaraba,54800,,,active
7729,953,Murabaha,161072,,,default
7730,2440,Ijara,99412,-500.0,0.0,default
7731,317,Murabaha,99644,-500.0,128517.0,default
7732,4463,Ijara,109886,77716.0,0.0,default
7733,2366,Murabaha,28578,,456352.0,closed
7734,2400,Mudaraba,169041,,146516.0,active
7735,3453,Mudaraba,180496,42262.0,,closed
7736,257,Ijara,15788,,,closed
7737,2232,Murabaha,60938,53229.0,457200.0,closed
7738,167,Murabaha,101157,20125.0,,closed
7739,1449,Ijara,165068,36020.0,0.0,active
7740,265,Mudaraba,149313,-500.0,0.0,default
7741,2258,Murabaha,70730,91756.0,0.0,closed
7742,2647,Mudaraba,158904,1432.0,,default
7743,1665,Ijara,116016,,,active
7744,2301,Ijara,1944,-500.0,456539.0,default
7745,2654,Ijara,44743,,,closed
7746,389,Mudaraba,4728,-500.0,123323.0,closed
7747,2654,Murabaha,48232,,351383.0,closed
7748,2928,Mudaraba,39920,-500.0,253583.0,default
7749,2505,Mudaraba,81322,-500.0,,default
7750,811,Ijara,15714,,484254.0,closed
7751,3316,Ijara,168329,,452649.0,closed
7752,1193,Murabaha,139578,,145514.0,default
7753,2410,Murabaha,27154,-500.0,,default
7754,4048,Murabaha,171767,15421.0,0.0,active
7755,3551,Mudaraba,113413,,,default
7756,768,Ijara,26120,-500.0,,closed
7757,4333,Mudaraba,48565,-500.0,0.0,default
7758,2659,Murabaha,132705,15716.0,358480.0,active
7759,982,Ijara,167350,-500.0,25377.0,active
7760,989,Mudaraba,68152,,,default
7761,1635,Mudaraba,46160,39163.0,0.0,default
7762,3776,Mudaraba,155491,,0.0,active
7763,653,Murabaha,154717,-500.0,0.0,default
7764,1344,Mudaraba,164708,98911.0,0.0,default
7765,4119,Ijara,71847,8944.0,304356.0,default
7766,3461,Ijara,17000,-500.0,473712.0,default
7767,958,Mudaraba,100895,44221.0,,default
7768,4267,Murabaha,72717,-500.0,,default
7769,647,Murabaha,79571,5876.0,0.0,default
7770,2060,Murabaha,90657,30978.0,0.0,default
7771,3137,Ijara,152128,,371084.0,active
7772,2830,Mudaraba,107994,-500.0,0.0,closed
7773,1752,Mudaraba,103318,613.0,459713.0,default
7774,3699,Murabaha,44322,,0.0,active
7775,3402,Mudaraba,142891,-500.0,0.0,closed
7776,56,Mudaraba,120972,52389.0,0.0,active
7777,4902,Ijara,165459,-500.0,0.0,active
7778,4261,Murabaha,20219,,,default
7779,634,Ijara,53760,-500.0,0.0,closed
7780,4710,Murabaha,92097,,464908.0,active
7781,3868,Murabaha,122222,,,active
7782,3283,Murabaha,177376,35654.0,,default
7783,4957,Murabaha,111260,,0.0,closed
7784,1650,Mudaraba,102262,-500.0,,active
7785,3286,Murabaha,51147,84062.0,0.0,closed
7786,3946,Ijara,101719,,,active
7787,2872,Murabaha,17416,19871.0,,closed
7788,4834,Ijara,169702,,,active
7789,714,Mudaraba,168820,37151.0,0.0,default
7790,2614,Ijara,67346,-500.0,0.0,active
7791,1785,Mudaraba,107258,,0.0,active
7792,762,Ijara,38329,-500.0,429610.0,active
7793,1541,Ijara,9612,63866.0,0.0,closed
7794,1983,Mudaraba,74850,,,default
7795,3482,Ijara,118572,,101573.0,active
7796,1615,Murabaha,16505,22388.0,0.0,closed
7797,535,Murabaha,165962,,,active
7798,658,Ijara,49149,-500.0,0.0,closed
7799,2321,Mudaraba,73754,79330.0,121591.0,default
7800,3706,Mudaraba,197021,45031.0,0.0,default
7801,262,Murabaha,23425,,381508.0,closed
7802,357,Mudaraba,139383,-500.0,115967.0,default
7803,17,Ijara,182962,,0.0,default
7804,565,Murabaha,118600,-500.0,0.0,closed
7805,611,Ijara,92174,,0.0,closed
7806,82,Ijara,101093,-500.0,0.0,closed
7807,3838,Ijara,103420,29913.0,,default
7808,2741,Mudaraba,198405,-500.0,177649.0,active
7809,4806,Ijara,144696,-500.0,0.0,closed
7810,767,Mudaraba,164387,,428514.0,closed
7811,3185,Murabaha,59364,,,default
7812,1775,Murabaha,14501,-500.0,,active
7813,4284,Ijara,162532,-500.0,59584.0,closed
7814,4773,Murabaha,38812,,,default
7815,1115,Ijara,120496,62244.0,,active
7816,3752,Ijara,35096,-500.0,,closed
7817,2004,Ijara,12807,,0.0,closed
7818,815,Mudaraba,133191,,0.0,default
7819,1106,Ijara,162094,27372.0,0.0,default
7820,2659,Mudaraba,67573,,,active
7821,1939,Murabaha,16555,72993.0,0.0,default
7822,1347,Murabaha,154377,97211.0,,default
7823,3838,Murabaha,163839,37772.0,0.0,closed
7824,220,Mudaraba,154497,84181.0,170354.0,default
7825,1730,Ijara,69721,17622.0,,active
7826,4382,Ijara,23423,,98006.0,active
7827,1456,Ijara,182333,-500.0,0.0,closed
7828,622,Mudaraba,150793,75658.0,432242.0,active
7829,4501,Mudaraba,129711,7289.0,196711.0,closed
7830,2244,Mudaraba,52678,,492731.0,closed
7831,3672,Murabaha,143332,,407192.0,closed
7832,449,Ijara,81643,34195.0,466347.0,closed
7833,243,Murabaha,176340,-500.0,211323.0,default
7834,3692,Ijara,69585,-500.0,98418.0,default
7835,4238,Mudaraba,63519,-500.0,,closed
7836,3778,Ijara,152062,,282792.0,default
7837,1675,Murabaha,66788,98018.0,,active
7838,2050,Murabaha,191509,87843.0,0.0,closed
7839,1505,Ijara,45628,,,active
7840,3277,Murabaha,90809,-500.0,,default
7841,2914,Mudaraba,82043,63871.0,262744.0,active
7842,2853,Mudaraba,12899,,70179.0,closed
7843,2828,Mudaraba,33983,14251.0,,closed
7844,376,Ijara,122648,-500.0,154283.0,active
7845,3226,Mudaraba,150783,-500.0,34520.0,default
7846,3169,Murabaha,156897,72808.0,,default
7847,889,Mudaraba,121289,-500.0,297786.0,active
7848,3723,Ijara,176118,84663.0,274327.0,closed
7849,2622,Murabaha,27352,-500.0,82132.0,active
7850,2074,Mudaraba,189245,,0.0,active
7851,4328,Murabaha,133559,,,default
7852,2453,Murabaha,110948,,0.0,active
7853,4382,Murabaha,64794,,8079.0,active
7854,2628,Murabaha,13167,-500.0,49279.0,active
7855,1206,Ijara,62140,4518.0,265927.0,closed
7856,3454,Murabaha,7082,-500.0,,default
7857,3430,Ijara,49819,,0.0,default
7858,504,Mudaraba,95814,73301.0,0.0,default
7859,2704,Ijara,98527,,0.0,closed
7860,4132,Mudaraba,101991,-500.0,,active
7861,4574,Murabaha,188089,-500.0,190539.0,default
7862,1969,Mudaraba,28679,,60718.0,default
7863,2281,Mudaraba,63268,-500.0,,default
7864,674,Ijara,150761,,,active
7865,3794,Ijara,11251,,271173.0,active
7866,3513,Ijara,168059,-500.0,,closed
7867,4677,Mudaraba,6472,,149800.0,active
7868,4291,Ijara,36297,-500.0,395442.0,default
7869,2473,Murabaha,100389,-500.0,0.0,default
7870,2992,Mudaraba,178014,8475.0,,default
7871,2819,Murabaha,149243,12660.0,0.0,default
7872,2680,Ijara,101437,,,active
7873,3931,Mudaraba,173656,26176.0,0.0,closed
7874,4345,Ijara,169345,,0.0,active
7875,2970,Murabaha,122211,-500.0,,closed
7876,1327,Ijara,8449,58038.0,312334.0,closed
7877,185,Mudaraba,40799,,425807.0,closed
7878,3815,Ijara,10877,,0.0,default
7879,3398,Mudaraba,107364,-500.0,0.0,closed
7880,3221,Murabaha,9977,-500.0,0.0,default
7881,2723,Mudaraba,10773,-500.0,203373.0,active
7882,2730,Mudaraba,170831,,,closed
7883,2234,Ijara,94671,60765.0,,default
7884,3872,Murabaha,177314,80903.0,0.0,default
7885,2137,Ijara,85463,61076.0,,active
7886,2179,Ijara,76043,,360564.0,closed
7887,222,Mudaraba,195173,-500.0,0.0,closed
7888,2699,Ijara,198174,,0.0,closed
7889,2517,Mudaraba,83644,94472.0,330071.0,active
7890,2898,Ijara,35232,91419.0,,closed
7891,4794,Ijara,47798,-500.0,0.0,closed
7892,3511,Murabaha,152522,-500.0,0.0,closed
7893,2222,Murabaha,67314,,320264.0,closed
7894,2553,Murabaha,29820,20487.0,,closed
7895,4564,Ijara,95658,,499878.0,active
7896,4182,Mudaraba,152421,,0.0,default
7897,4919,Ijara,57917,-500.0,,active
7898,4413,Murabaha,99533,,,closed
7899,3477,Murabaha,184582,-500.0,,active
7900,324,Ijara,66702,85584.0,,active
7901,1799,Mudaraba,45587,60197.0,,active
7902,2908,Ijara,79779,,213706.0,default
7903,4094,Murabaha,179258,-500.0,0.0,default
7904,3973,Murabaha,198021,29386.0,,active
7905,526,Murabaha,66536,,,active
7906,2887,Ijara,122204,-500.0,0.0,default
7907,1995,Murabaha,135649,-500.0,0.0,closed
7908,2290,Ijara,140600,73506.0,376241.0,default
7909,2099,Murabaha,65662,98716.0,0.0,active
7910,3280,Mudaraba,135065,-500.0,,active
7911,411,Murabaha,57247,95771.0,,active
7912,2689,Murabaha,165427,67004.0,0.0,default
7913,1886,Mudaraba,17693,90000.0,0.0,closed
7914,1600,Murabaha,119002,-500.0,0.0,closed
7915,4972,Murabaha,147138,-500.0,,active
7916,4832,Ijara,68326,68680.0,0.0,closed
7917,155,Murabaha,155370,,369791.0,default
7918,939,Mudaraba,143723,-500.0,0.0,closed
7919,4362,Murabaha,179906,,,active
7920,3298,Mudaraba,199823,-500.0,0.0,default
7921,4102,Murabaha,144882,,482303.0,closed
7922,1285,Murabaha,16077,,,active
7923,4319,Ijara,7600,70350.0,180469.0,closed
7924,27,Ijara,65364,89818.0,440024.0,active
7925,2105,Mudaraba,16383,-500.0,172080.0,active
7926,3317,Ijara,178987,-500.0,0.0,closed
7927,1801,Mudaraba,193932,73620.0,99843.0,active
7928,4559,Mudaraba,74353,,348392.0,closed
7929,3166,Murabaha,189439,,0.0,closed
7930,3204,Murabaha,149469,,0.0,default
7931,3965,Mudaraba,123445,,,active
7932,4270,Ijara,80127,,175731.0,closed
7933,2271,Ijara,58944,-500.0,0.0,default
7934,2925,Ijara,39274,,0.0,active
7935,3760,Mudaraba,108101,,84987.0,active
7936,1306,Ijara,6332,,,active
7937,1048,Murabaha,54480,62979.0,,active
7938,2338,Murabaha,40709,93542.0,72933.0,active
7939,2526,Mudaraba,106463,-500.0,330028.0,closed
7940,1909,Murabaha,107773,-500.0,,default
7941,1877,Mudaraba,144724,13789.0,410971.0,default
7942,1924,Ijara,31667,,391321.0,default
7943,2231,Ijara,81789,79671.0,,default
7944,271,Murabaha,117011,15117.0,0.0,active
7945,2667,Ijara,199435,10027.0,94869.0,active
7946,3936,Murabaha,19557,,201737.0,closed
7947,1558,Ijara,86120,13835.0,0.0,closed
7948,1803,Ijara,5693,-500.0,0.0,closed
7949,4518,Mudaraba,27957,81860.0,,active
7950,3507,Mudaraba,11251,-500.0,0.0,closed
7951,2908,Ijara,35385,-500.0,,closed
7952,2034,Mudaraba,14983,,0.0,default
7953,2952,Ijara,30223,,0.0,active
7954,2340,Ijara,11675,,426315.0,closed
7955,1559,Ijara,181173,-500.0,0.0,active
7956,4971,Mudaraba,84169,-500.0,356041.0,active
7957,348,Mudaraba,44478,,0.0,active
7958,1485,Mudaraba,2628,-500.0,429590.0,default
7959,3683,Murabaha,23980,,,default
7960,1152,Murabaha,193875,92206.0,0.0,active
7961,4755,Murabaha,81633,,,closed
7962,2917,Ijara,28115,-500.0,337045.0,default
7963,3118,Ijara,155205,,,closed
7964,1586,Murabaha,84661,-500.0,,default
7965,1392,Murabaha,73599,6003.0,,closed
7966,299,Murabaha,62194,-500.0,0.0,closed
7967,2109,Murabaha,122710,,499966.0,default
7968,4569,Ijara,78935,70621.0,,default
7969,4890,Murabaha,141146,,278131.0,active
7970,2419,Ijara,63538,-500.0,0.0,closed
7971,2860,Mudaraba,31900,,0.0,active
7972,228,Murabaha,182992,,265250.0,active
7973,3256,Mudaraba,23975,-500.0,0.0,default
7974,1233,Murabaha,106730,43995.0,0.0,active
7975,468,Murabaha,60760,90965.0,458591.0,default
7976,3974,Mudaraba,58095,,,active
7977,2461,Ijara,116964,15300.0,,active
7978,4641,Murabaha,194289,7176.0,,default
7979,2345,Ijara,113218,-500.0,0.0,default
7980,4093,Mudaraba,126194,-500.0,0.0,closed
7981,2007,Mudaraba,180483,-500.0,,active
7982,362,Ijara,150477,,0.0,default
7983,3030,Murabaha,179692,11578.0,109358.0,default
7984,4458,Ijara,85005,19095.0,,active
7985,143,Murabaha,12841,80705.0,243637.0,active
7986,2185,Ijara,19921,,298587.0,active
7987,4436,Murabaha,88617,,,active
7988,2654,Ijara,22251,30466.0,0.0,active
7989,361,Murabaha,78919,94499.0,236450.0,active
7990,4400,Mudaraba,52922,,0.0,active
7991,204,Murabaha,59210,,,default
7992,299,Murabaha,58146,,0.0,default
7993,2512,Ijara,103594,96525.0,,default
7994,4451,Mudaraba,187907,31195.0,33979.0,default
7995,520,Ijara,137714,-500.0,8884.0,closed
7996,2741,Murabaha,32649,79017.0,,active
7997,2844,Murabaha,199766,84571.0,14747.0,closed
7998,4764,Murabaha,171878,-500.0,,default
7999,1198,Mudaraba,7277,75877.0,0.0,active
8000,959,Ijara,53100,49717.0,,active
8001,2379,Mudaraba,143714,19923.0,187932.0,default
8002,1286,Murabaha,76186,-500.0,,active
8003,3116,Ijara,170505,-500.0,280168.0,default
8004,263,Murabaha,154900,-500.0,0.0,active
8005,4513,Murabaha,43440,,,closed
8006,965,Murabaha,132287,11427.0,0.0,active
8007,2705,Ijara,82598,-500.0,0.0,active
8008,3155,Murabaha,74658,73785.0,0.0,closed
8009,4743,Ijara,150299,49612.0,341840.0,default
8010,3815,Murabaha,139364,,98397.0,closed
8011,732,Mudaraba,122356,,85986.0,closed
8012,3782,Ijara,171755,,,closed
8013,2038,Murabaha,97422,-500.0,247873.0,default
8014,3855,Murabaha,193851,,0.0,closed
8015,1067,Murabaha,129941,-500.0,74456.0,closed
8016,1127,Mudaraba,56753,-500.0,0.0,active
8017,1457,Mudaraba,168294,-500.0,297631.0,default
8018,2587,Ijara,151713,64657.0,0.0,default
8019,1406,Murabaha,62138,,,default
8020,1000,Ijara,78159,,0.0,active
8021,1871,Mudaraba,149545,78709.0,,closed
8022,3132,Mudaraba,38307,-500.0,204923.0,closed
8023,2564,Mudaraba,67929,63804.0,15937.0,default
8024,4326,Mudaraba,70133,-500.0,0.0,active
8025,3149,Ijara,66295,78386.0,0.0,active
8026,289,Ijara,112833,32700.0,,active
8027,4018,Mudaraba,25970,,0.0,default
8028,2139,Mudaraba,175490,70037.0,,default
8029,3609,Mudaraba,93312,30571.0,,active
8030,1378,Mudaraba,116781,-500.0,,closed
8031,3486,Ijara,5892,-500.0,395979.0,active
8032,609,Murabaha,126220,-500.0,0.0,closed
8033,229,Murabaha,24365,71060.0,,active
8034,935,Ijara,107325,72493.0,0.0,active
8035,4718,Murabaha,159546,-500.0,,active
8036,3,Ijara,79292,,0.0,closed
8037,2407,Murabaha,134639,,0.0,closed
8038,1357,Murabaha,89148,-500.0,0.0,active
8039,1605,Murabaha,111747,-500.0,,active
8040,4705,Murabaha,47029,-500.0,,default
8041,4117,Murabaha,42220,84027.0,,active
8042,4291,Ijara,81496,-500.0,307572.0,closed
8043,567,Ijara,59269,88178.0,0.0,default
8044,3479,Murabaha,51767,,,default
8045,41,Mudaraba,144933,24218.0,133449.0,closed
8046,103,Ijara,198176,310.0,9502.0,default
8047,580,Ijara,52167,,339542.0,active
8048,1860,Mudaraba,12876,-500.0,,default
8049,2511,Murabaha,159025,-500.0,0.0,active
8050,279,Mudaraba,34622,96066.0,0.0,default
8051,4470,Ijara,78599,23543.0,122724.0,closed
8052,927,Murabaha,195499,,0.0,default
8053,4583,Mudaraba,94353,-500.0,0.0,default
8054,4266,Murabaha,22121,,0.0,closed
8055,580,Ijara,5200,,,closed
8056,2295,Mudaraba,139142,71988.0,391153.0,default
8057,314,Murabaha,103229,-500.0,0.0,active
8058,133,Mudaraba,69781,,,active
8059,1136,Murabaha,89128,,0.0,default
8060,1506,Murabaha,172427,-500.0,,closed
8061,2891,Murabaha,81532,,0.0,active
8062,748,Ijara,83186,-500.0,0.0,closed
8063,3177,Murabaha,53372,-500.0,,active
8064,200,Mudaraba,194129,,52323.0,closed
8065,3541,Murabaha,73691,,0.0,default
8066,4159,Ijara,8080,,0.0,default
8067,1711,Mudaraba,177378,-500.0,50094.0,closed
8068,4372,Murabaha,12383,58453.0,0.0,closed
8069,340,Mudaraba,140684,-500.0,0.0,active
8070,4962,Mudaraba,186989,80007.0,0.0,default
8071,3358,Ijara,25569,-500.0,59868.0,active
8072,538,Mudaraba,31437,,,closed
8073,2915,Murabaha,166871,,,closed
8074,3371,Murabaha,34433,-500.0,0.0,closed
8075,1646,Mudaraba,79294,70043.0,0.0,closed
8076,4514,Ijara,38820,12190.0,313107.0,closed
8077,4486,Mudaraba,172151,56031.0,,default
8078,2670,Mudaraba,72446,49278.0,,active
8079,2488,Ijara,46749,,347705.0,default
8080,4095,Mudaraba,129367,,0.0,closed
8081,4181,Mudaraba,195437,,401055.0,default
8082,4454,Murabaha,122558,-500.0,,active
8083,3212,Murabaha,195485,,,active
8084,1078,Murabaha,120088,-500.0,,default
8085,3560,Mudaraba,11921,-500.0,0.0,default
